Date,AAPL,ADBE,AMAT,AMD,AMGN,AMZN,APH,ASML,AVGO,BA,BABA,BAC,BKNG,C,CAT,COST,CRM,CSCO,CVX,DIS,ETN,GE,GOOGL,GS,HD,HSBC,IBM,JNJ,JPM,KO,LLY,LRCX,MA,META,MS,MSFT,NEE,NFLX,NVDA,NVS,ORCL,PFE,PG,PLTR,PM,QCOM,SAN,SAP,TM,TSLA,TSM,UNH,V,VZ,WFC,WMT,XOM
2023-12-05,191.79617309570312,602.219970703125,143.86178588867188,118.37999725341797,256.4531555175781,146.8800048828125,44.918678283691406,683.6882934570312,89.05293273925781,234.16000366210938,68.73892211914062,29.297550201416016,3103.255615234375,44.06958770751953,248.1361541748047,586.2269897460938,248.40696716308594,45.252079010009766,132.35374450683594,89.3012924194336,220.6199493408203,94.83348846435547,130.09275817871094,328.6149597167969,310.0774230957031,33.04877471923828,152.67340087890625,150.066650390625,151.08740234375,55.67863082885742,580.8618774414062,68.31202697753906,404.0181884765625,316.33984375,75.70358276367188,367.73431396484375,55.242305755615234,455.1499938964844,46.542659759521484,90.08514404296875,112.03203582763672,26.014657974243164,140.4848175048828,18.299999237060547,84.71977233886719,126.05489349365234,3.9346885681152344,155.9747314453125,179.68856811523438,238.72000122070312,94.18046569824219,532.3110961914062,251.39356994628906,33.699607849121094,42.645565032958984,50.724002838134766,94.5078353881836
2023-12-06,190.70541381835938,595.7000122070312,142.43447875976562,116.81999969482422,255.01406860351562,144.52000427246094,45.366294860839844,681.2765502929688,88.12838745117188,236.88999938964844,67.89369201660156,29.24964714050293,3105.21728515625,45.16425323486328,248.8945770263672,588.2413330078125,246.53665161132812,45.034934997558594,132.0480194091797,89.9996337890625,221.9108123779297,94.502197265625,129.12939453125,328.8265380859375,312.5791320800781,33.3343505859375,151.62335205078125,148.23988342285156,149.49972534179688,55.62167739868164,581.9482421875,68.08959197998047,405.6889343261719,315.5049743652344,74.98592376708984,364.0621032714844,57.11123275756836,446.7300109863281,45.48019027709961,90.15945434570312,109.58655548095703,25.74637222290039,140.3795166015625,17.1299991607666,83.40147399902344,125.29327392578125,3.944101572036743,154.7415008544922,181.50466918945312,239.3699951171875,95.31036376953125,531.6048583984375,251.07760620117188,33.76978302001953,42.6551399230957,50.17354202270508,93.25637817382812
2023-12-07,192.63905334472656,608.780029296875,146.06671142578125,128.3699951171875,256.8697204589844,146.8800048828125,45.48926544189453,688.7284545898438,89.9443130493164,237.3300018310547,68.69144439697266,29.37419319152832,3192.232421875,45.76820755004883,250.2947998046875,591.6500854492188,246.2595672607422,45.56364059448242,131.9460906982422,90.83570098876953,222.8984832763672,94.24191284179688,135.99203491210938,331.3746337890625,312.6366882324219,33.59395980834961,151.56658935546875,147.0851593017578,149.9587860107422,55.75456619262695,580.980224609375,69.37914276123047,408.42724609375,324.5889587402344,75.87355041503906,366.1845703125,56.7791862487793,452.0,46.57265090942383,89.11898040771484,110.40824127197266,25.603286743164062,140.23593139648438,17.219999313354492,83.41978454589844,128.16627502441406,3.906449317932129,155.9551544189453,181.83921813964844,242.63999938964844,96.71298217773438,530.385986328125,252.58828735351562,33.90135192871094,43.51782989501953,49.84333801269531,92.60712432861328
2023-12-08,194.0669708251953,610.010009765625,145.40719604492188,128.9199981689453,254.79629516601562,147.4199981689453,45.858184814453125,685.55859375,92.09378814697266,244.6999969482422,68.51099395751953,29.661611557006836,3228.440185546875,46.13623809814453,252.32699584960938,591.4855346679688,248.19915771484375,45.67694091796875,133.69712829589844,91.59554290771484,227.1818084716797,95.117431640625,134.06532287597656,337.345947265625,312.9241943359375,33.93145751953125,153.21263122558594,146.1575927734375,151.61343383789062,55.631168365478516,590.63916015625,68.90290832519531,407.4485778808594,330.71124267578125,77.69603729248047,369.4223937988281,56.63688659667969,453.760009765625,47.48219299316406,89.46270751953125,111.13211059570312,25.737428665161133,138.94366455078125,17.770000457763672,83.59371948242188,128.1951904296875,3.953514337539673,156.7577362060547,179.0099334716797,243.83999633789062,97.74547576904297,531.8370971679688,252.50929260253906,33.55049133300781,44.188812255859375,49.32026290893555,93.67039489746094
2023-12-11,191.55819702148438,625.2000122070312,152.71104431152344,134.41000366210938,257.65557861328125,145.88999938964844,46.84686279296875,699.153076171875,100.37765502929688,248.0800018310547,67.77973175048828,29.55622673034668,3299.130859375,45.437923431396484,253.707763671875,604.1522827148438,249.4757537841797,46.63050842285156,133.73416137695312,90.98371887207031,229.49951171875,94.87291717529297,132.376953125,338.240234375,317.5824890136719,33.749732971191406,154.67889404296875,146.76336669921875,152.16815185546875,56.039310455322266,576.802734375,72.07969665527344,410.9580078125,323.2870178222656,78.20594024658203,366.530029296875,56.64636993408203,459.8900146484375,46.603633880615234,90.37312316894531,112.61894989013672,25.61223030090332,139.5850372314453,17.770000457763672,85.13174438476562,131.21279907226562,3.9346885681152344,155.7496337890625,178.8187713623047,239.74000549316406,98.32989501953125,525.9456176757812,253.27940368652344,33.04175567626953,44.09295654296875,49.444496154785156,93.73625946044922
2023-12-12,193.07534790039062,633.6599731445312,154.75848388671875,137.61000061035156,259.4070739746094,147.47999572753906,46.9550666809082,709.3119506835938,104.5751724243164,248.6300048828125,67.79872131347656,29.45083999633789,3354.12744140625,45.352989196777344,254.20361328125,609.6140747070312,253.78045654296875,46.573856353759766,132.02023315429688,89.86863708496094,231.8171844482422,96.48201751708984,131.6122589111328,339.0575256347656,319.375,33.97472381591797,155.8140869140625,146.77284240722656,153.5262908935547,56.400001525878906,577.5138549804688,71.84881591796875,415.9403381347656,332.1722717285156,78.9424819946289,369.5704650878906,56.46612548828125,463.0,47.633121490478516,91.1999282836914,98.61126708984375,25.558570861816406,139.6999053955078,17.5,85.03104400634766,131.77195739746094,3.897035598754883,154.89808654785156,176.63943481445312,237.00999450683594,98.96302795410156,527.9190673828125,256.2810363769531,32.71721649169922,44.54347610473633,49.483726501464844,92.25897979736328
2023-12-13,196.29808044433594,624.260009765625,154.53207397460938,138.19000244140625,266.6309509277344,148.83999633789062,47.284629821777344,723.81201171875,106.2730941772461,250.91000366210938,67.86520385742188,30.696321487426758,3375.538818359375,46.56088638305664,260.5628967285156,621.7193603515625,254.64138793945312,46.91374588012695,133.97506713867188,91.60541534423828,231.56292724609375,95.58280944824219,131.66192626953125,348.78863525390625,329.1517639160156,34.16511535644531,154.78294372558594,147.4542999267578,154.0427703857422,56.88407897949219,590.095947265625,72.18386840820312,419.8254699707031,332.6890563964844,80.85938262939453,369.5605773925781,59.302703857421875,479.9800109863281,48.063907623291016,92.6305923461914,100.74372863769531,23.841550827026367,142.22698974609375,17.8700008392334,86.42259979248047,133.81582641601562,3.9346885681152344,156.3760223388672,177.28941345214844,239.2899932861328,99.46954345703125,531.101806640625,259.0654296875,32.44530487060547,45.779991149902344,50.363155364990234,93.07759857177734
2023-12-14,196.4468231201172,584.6400146484375,159.2076873779297,138.0,261.61309814453125,147.4199981689453,48.602874755859375,741.9445190429688,107.91154479980469,256.239990234375,68.86238861083984,32.51663589477539,3391.39013671875,47.41019821166992,277.2874450683594,610.8536987304688,254.5325469970703,46.677711486816406,138.90379333496094,92.70077514648438,232.45281982421875,95.71688842773438,131.03622436523438,368.7314453125,337.2127990722656,34.30357360839844,154.111328125,148.4765167236328,156.84512329101562,56.039310455322266,566.561279296875,75.3830795288086,413.775390625,331.1286926269531,85.9679946899414,361.2289733886719,59.5588493347168,469.8299865722656,48.32576370239258,91.85023498535156,98.12217712402344,23.367582321166992,138.47462463378906,18.209999084472656,86.66978454589844,136.41888427734375,3.962928056716919,152.69589233398438,175.32037353515625,251.0500030517578,101.2398910522461,516.8135986328125,255.46156311035156,33.217185974121094,48.415992736816406,49.74853515625,95.58049774169922
2023-12-15,195.91136169433594,584.6799926757812,159.41441345214844,139.14999389648438,260.7893981933594,149.97000122070312,48.83406066894531,741.2061767578125,110.17901611328125,264.2699890136719,70.76177978515625,32.19089126586914,3429.658447265625,47.02329635620117,277.8416748046875,638.0078735351562,258.8768310546875,47.08369445800781,138.36647033691406,92.22709655761719,232.16925048828125,97.19978332519531,131.6917266845703,365.8852233886719,339.31195068359375,33.61992263793945,153.46803283691406,146.8580322265625,158.0310821533203,55.62167739868164,564.9514770507812,76.00111389160156,413.7853088378906,332.8679504394531,86.47791290283203,365.96734619140625,58.34453201293945,472.05999755859375,48.86549377441406,90.48461151123047,101.0665283203125,23.814722061157227,137.80455017089844,18.200000762939453,86.47752380371094,137.99037170410156,3.8782098293304443,150.2392120361328,172.64401245117188,253.5,100.3493423461914,513.7954711914062,254.77035522460938,32.778621673583984,48.224281311035156,49.93488311767578,94.94066619873047
2023-12-18,194.24546813964844,599.1300048828125,157.8492889404297,138.89999389648438,260.8177795410156,154.07000732421875,48.58757400512695,730.476318359375,111.8623046875,260.4100036621094,70.12548065185547,32.02802658081055,3421.1904296875,46.86286163330078,277.8125305175781,659.7196655273438,260.8460998535156,47.433021545410156,138.6721954345703,91.63501739501953,231.89541625976562,97.52316284179688,134.86978149414062,361.9332275390625,336.25433349609375,33.79299545288086,153.9504852294922,147.12301635742188,158.9875030517578,56.020328521728516,572.5758056640625,75.64935302734375,419.5782775878906,342.508544921875,85.7035903930664,367.8626708984375,57.870174407958984,486.1199951171875,50.051902770996094,91.24639129638672,102.70989227294922,24.199264526367188,139.92005920410156,17.84000015258789,86.86202239990234,136.5634765625,3.8593831062316895,151.60946655273438,175.18655395507812,252.0800018310547,100.73100280761719,509.37445068359375,255.10606384277344,33.04175567626953,47.601226806640625,50.6639289855957,95.64636993408203
2023-12-19,195.28663635253906,604.6400146484375,159.78846740722656,140.14999389648438,263.6202087402344,153.7899932861328,48.58264923095703,733.0948486328125,111.64971160888672,263.510009765625,71.5975112915039,32.104671478271484,3465.31396484375,48.06133270263672,284.86212158203125,656.3302612304688,261.58831787109375,47.376373291015625,140.48805236816406,92.69090270996094,232.89288330078125,99.33734130859375,135.71395874023438,367.75067138671875,337.46209716796875,34.09587860107422,152.834228515625,148.08847045898438,161.11077880859375,55.839988708496094,572.6251831054688,76.73900604248047,420.6064147949219,348.21331787109375,86.7989730834961,368.4648132324219,58.41093826293945,495.0199890136719,49.57913589477539,91.31141662597656,103.93263244628906,25.18297576904297,139.92005920410156,17.950000762939453,87.21907806396484,138.0867462158203,3.897035598754883,151.78564453125,175.8269805908203,257.2200012207031,101.65091705322266,506.9461975097656,256.70562744140625,32.95404052734375,48.01339340209961,50.84701156616211,96.9072265625
2023-12-20,193.19435119628906,596.0599975585938,154.46315002441406,135.47000122070312,260.5337829589844,152.1199951171875,47.95656967163086,718.2205810546875,108.78886413574219,260.25,70.59654235839844,31.596899032592773,3419.888916015625,47.2497673034668,281.7019958496094,640.1190185546875,257.5408935546875,47.01759719848633,139.2002716064453,90.06598663330078,228.78561401367188,97.3102035522461,137.3923797607422,363.0101318359375,334.1935119628906,33.827613830566406,151.40576171875,145.06912231445312,159.2935791015625,54.68198776245117,563.1441040039062,74.17649841308594,414.6552429199219,347.13995361328125,86.06240844726562,365.8587341308594,56.76969909667969,489.2699890136719,48.08687973022461,90.2430648803711,101.87842559814453,24.70900535583496,137.75669860839844,17.25,85.38131713867188,135.39695739746094,3.8123180866241455,147.92933654785156,171.99403381347656,247.13999938964844,97.90274810791016,499.1008605957031,253.86196899414062,32.71721649169922,47.29449462890625,50.25200271606445,95.28880310058594
2023-12-21,193.04562377929688,600.1400146484375,158.86317443847656,139.91000366210938,264.462890625,153.83999633789062,48.454471588134766,743.4801025390625,110.44559478759766,262.0199890136719,73.39730834960938,31.80767059326172,3469.513671875,47.749916076660156,282.052001953125,644.1476440429688,264.4679870605469,46.92319107055664,139.62644958496094,90.80609893798828,232.05186462402344,100.14976501464844,139.4581298828125,365.94293212890625,334.49066162109375,34.372802734375,152.0963592529297,146.5551300048828,160.20217895507812,55.04267883300781,564.9119873046875,76.33715057373047,418.599609375,351.9205017089844,87.46941375732422,368.7412414550781,56.54201126098633,491.6099853515625,48.965450286865234,91.1349105834961,103.5511245727539,25.31711769104004,138.0917205810547,17.59000015258789,86.1609878540039,137.32513427734375,3.8782098293304443,148.94725036621094,172.8734130859375,254.5,100.35911560058594,502.9219970703125,256.26129150390625,32.83124923706055,47.399925231933594,50.60834884643555,95.72164916992188
2023-12-22,191.9746856689453,598.75,159.51284790039062,139.60000610351562,269.0357971191406,153.4199981689453,48.80942153930664,740.7828979492188,109.92536163330078,260.44000244140625,72.45409393310547,32.02802658081055,3485.433837890625,47.99527359008789,282.333984375,650.3841552734375,263.5675048828125,47.2913932800293,139.94143676757812,89.81928253173828,233.37208557128906,99.92891693115234,140.5208282470703,366.01983642578125,334.1264343261719,34.84876251220703,153.3828887939453,147.14195251464844,160.1065216064453,55.35590362548828,563.3218994140625,76.63880157470703,419.2521057128906,351.2248229980469,87.26168060302734,369.7678527832031,56.6843147277832,486.760009765625,48.8055305480957,91.73875427246094,103.88371276855469,25.397600173950195,139.06809997558594,17.40999984741211,86.2630844116211,138.33741760253906,3.9158618450164795,149.45620727539062,170.6463165283203,252.5399932861328,100.94629669189453,503.33795166015625,255.165283203125,32.883872985839844,47.14112091064453,51.21316909790039,95.8910140991211
2023-12-26,191.42930603027344,598.260009765625,161.70791625976562,143.41000366210938,268.78961181640625,153.41000366210938,49.046043395996094,750.7744140625,110.89627838134766,262.7900085449219,73.00270080566406,32.43999099731445,3515.94384765625,48.448238372802734,287.4583435058594,653.3087158203125,263.4487609863281,47.47077941894531,141.20143127441406,89.75021362304688,234.90744018554688,100.54414367675781,140.5506134033203,366.94293212890625,334.8165283203125,35.091068267822266,154.39511108398438,147.78558349609375,161.05340576171875,55.58371353149414,563.5984497070312,78.18338775634766,418.8269958496094,352.6559753417969,87.66770935058594,369.8468322753906,57.1207160949707,491.19000244140625,49.25429916381836,91.5529556274414,103.87393951416016,25.406543731689453,139.6999053955078,17.68000030517578,86.55081176757812,140.2366943359375,3.9346885681152344,149.92599487304688,171.9080352783203,256.6099853515625,102.2185287475586,503.0671691894531,255.88607788085938,32.875099182128906,47.582054138183594,51.13470458984375,96.107421875
2023-12-27,191.5284423828125,596.0800170898438,161.6390380859375,146.07000732421875,271.2796630859375,153.33999633789062,49.03618621826172,752.1033935546875,110.33586883544922,262.1000061035156,73.25293731689453,32.42082977294922,3484.388671875,48.56147384643555,289.8794860839844,660.4200439453125,263.94354248046875,47.62184143066406,140.7382049560547,89.18772888183594,235.50393676757812,101.1834487915039,139.40847778320312,369.7026672363281,334.06890869140625,35.24683380126953,154.63160705566406,147.98434448242188,162.01939392089844,55.72608184814453,574.3040771484375,78.10673522949219,419.509033203125,355.6376037597656,88.44202423095703,369.2644958496094,57.47172927856445,491.7900085449219,49.392234802246094,92.6305923461914,103.62938690185547,25.585399627685547,139.81475830078125,17.469999313354492,87.042724609375,140.48733520507812,3.944101572036743,152.58822631835938,172.73960876464844,261.44000244140625,102.41426086425781,505.7370910644531,255.65899658203125,32.72598648071289,47.284908294677734,51.61528778076172,95.65576934814453
2023-12-28,191.95484924316406,595.52001953125,160.56607055664062,148.75999450683594,273.1069030761719,153.3800048828125,49.02138900756836,746.0198364257812,109.96748352050781,260.3500061035156,74.34052276611328,32.45915603637695,3499.993896484375,48.61809539794922,288.67376708984375,656.7554931640625,262.8153991699219,47.659603118896484,138.75558471679688,89.20746612548828,235.43551635742188,101.27816772460938,139.2694549560547,371.5584411621094,332.9474182128906,35.06510543823242,154.9059295654297,148.20205688476562,162.88018798828125,55.76405334472656,573.6522216796875,77.58992004394531,421.4466857910156,356.1246337890625,88.42315673828125,370.4588928222656,57.88915252685547,490.510009765625,49.4971809387207,92.87213134765625,103.93263244628906,25.74637222290039,139.49887084960938,17.559999465942383,87.32118225097656,140.62232971191406,3.897035598754883,151.05157470703125,173.1123809814453,253.17999267578125,102.46317291259766,507.7783508300781,257.1104431152344,32.883872985839844,47.428688049316406,51.51394271850586,94.27259826660156
2023-12-29,190.9136505126953,596.5999755859375,159.5325469970703,147.41000366210938,272.6903381347656,151.94000244140625,48.868568420410156,745.1043701171875,109.36396026611328,260.6600036621094,74.60038757324219,32.25795364379883,3496.7900390625,48.5426025390625,287.4972229003906,653.7644653320312,260.4007873535156,47.69737243652344,138.1904296875,89.09892272949219,235.50393676757812,100.73358154296875,138.733154296875,370.9430236816406,332.1710510253906,35.08241271972656,154.7167510986328,148.3534698486328,162.68890380859375,55.93490219116211,575.6966552734375,76.9600830078125,421.6345520019531,351.79132080078125,88.05487060546875,371.20916748046875,57.62351608276367,486.8800048828125,49.4971809387207,93.80113220214844,103.13050842285156,25.74637222290039,140.2742156982422,17.170000076293945,87.32118225097656,139.43649291992188,3.897035598754883,151.30606079101562,175.2821502685547,248.47999572753906,101.77813720703125,509.29705810546875,257.0610656738281,33.06807327270508,47.179466247558594,51.540096282958984,94.07500457763672
2024-01-02,184.08148193359375,580.0700073242188,151.9530792236328,138.5800018310547,281.5616760253906,149.92999267578125,47.73472595214844,705.7288208007812,106.3395004272461,251.75999450683594,71.95362091064453,32.47832107543945,3431.077880859375,50.052486419677734,284.6190490722656,644.4246826171875,253.4637908935547,47.687931060791016,138.4868927001953,89.51338195800781,233.62635803222656,99.40760803222656,137.22352600097656,373.3758239746094,330.7620544433594,34.71895217895508,152.7774658203125,151.41067504882812,164.58262634277344,56.7796630859375,584.8616333007812,73.6233139038086,417.0673828125,344.1683044433594,88.66867065429688,366.1055603027344,58.41093826293945,468.5,48.143856048583984,93.8290023803711,101.79039001464844,26.586994171142578,142.3801727294922,16.579999923706055,88.6948471069336,135.1944580078125,3.9252753257751465,147.0191192626953,173.36090087890625,248.4199981689453,99.36090087890625,521.7472534179688,255.59971618652344,34.103092193603516,47.284908294677734,52.076255798339844,96.3144302368164
